,DATE,ALLSKY_SFC_SW_DWN,PRECTOT,RH2M,T2M,T2MDEW,T2M_MAX,T2M_MIN,WS2M
318,1981-11-15,-99.0,0.0,34.72,17.11,1.4,24.44,12.42,0.99
319,1981-11-16,-99.0,0.0,46.81,13.99,2.69,18.56,10.6,0.72
320,1981-11-17,-99.0,0.55,44.59,13.07,1.19,18.19,9.44,1.1
321,1981-11-18,-99.0,0.89,41.73,14.81,1.88,23.17,8.86,1.55
322,1981-11-19,-99.0,4.07,63.62,12.03,5.3,16.87,9.49,1.5
323,1981-11-20,-99.0,0.05,50.44,13.83,3.65,21.35,9.09,1.94
324,1981-11-21,-99.0,0.0,43.67,13.87,1.64,21.09,9.36,1.55
325,1981-11-22,-99.0,0.0,45.5,13.58,1.94,20.17,9.77,1.39
326,1981-11-23,-99.0,0.0,44.54,13.35,1.37,20.6,8.84,1.36
327,1981-11-24,-99.0,0.0,40.03,12.9,-0.37,20.23,8.36,1.28
328,1981-11-25,-99.0,0.0,34.34,12.52,-2.78,20.93,7.73,1.28
329,1981-11-26,-99.0,0.0,33.95,11.35,-3.92,18.95,6.06,1.23
330,1981-11-27,-99.0,0.0,33.58,11.58,-3.86,19.95,6.76,1.33
331,1981-11-28,-99.0,0.0,31.95,10.92,-5.13,19.06,6.51,1.24
332,1981-11-29,-99.0,0.0,30.91,9.91,-6.62,18.51,4.21,1.5
333,1981-11-30,-99.0,0.0,30.74,10.48,-6.03,18.59,5.3,1.19
334,1981-12-01,-99.0,0.0,37.28,9.43,-4.43,17.59,3.7,1.46
335,1981-12-02,-99.0,0.0,35.28,9.19,-5.24,16.68,4.47,1.34
336,1981-12-03,-99.0,0.0,31.27,8.79,-7.14,16.98,3.85,1.19
337,1981-12-04,-99.0,0.0,28.45,8.14,-8.82,16.46,3.11,1.13
338,1981-12-05,-99.0,0.0,25.34,9.11,-9.42,16.98,4.71,1.25
339,1981-12-06,-99.0,2.63,51.78,6.33,-3.99,12.53,1.97,1.62
340,1981-12-07,-99.0,3.03,76.45,5.4,1.34,10.09,2.14,1.46
341,1981-12-08,-99.0,0.01,53.08,7.27,-1.89,15.39,2.04,0.98
342,1981-12-09,-99.0,0.0,46.27,8.98,-2.17,16.48,5.29,1.02
343,1981-12-10,-99.0,0.0,51.82,8.77,-0.77,16.49,2.99,1.09
344,1981-12-11,-99.0,0.03,66.78,9.36,3.21,17.59,4.29,1.17
345,1981-12-12,-99.0,0.0,54.16,10.01,0.8,17.43,4.96,1.19
346,1981-12-13,-99.0,0.0,38.02,10.14,-4.13,18.47,3.57,0.96
347,1981-12-14,-99.0,0.0,39.04,11.11,-2.79,19.35,5.83,1.15
348,1981-12-15,-99.0,0.0,33.4,12.42,-4.14,21.55,7.86,1.21
349,1981-12-16,-99.0,0.0,32.92,12.52,-3.71,20.26,7.84,1.08
350,1981-12-17,-99.0,0.17,41.72,10.57,-2.4,16.2,4.5,1.26
351,1981-12-18,-99.0,10.79,86.65,6.04,3.76,8.92,2.78,2.96
352,1981-12-19,-99.0,0.54,72.63,4.74,-0.06,10.82,1.99,1.21
353,1981-12-20,-99.0,1.14,52.9,5.82,-3.13,13.53,1.52,1.35
354,1981-12-21,-99.0,7.06,85.79,5.7,3.38,10.85,2.47,1.82
355,1981-12-22,-99.0,5.12,89.02,7.15,5.33,12.01,4.96,1.42
356,1981-12-23,-99.0,0.54,66.81,9.81,3.7,18.56,4.97,0.65
357,1981-12-24,-99.0,0.4,75.3,8.08,3.69,13.35,4.91,1.04
358,1981-12-25,-99.0,0.02,70.01,8.07,2.68,13.98,2.56,0.88
359,1981-12-26,-99.0,0.0,45.09,7.51,-3.99,16.9,2.31,1.54
360,1981-12-27,-99.0,1.17,86.74,7.64,5.34,13.43,2.94,1.6
361,1981-12-28,-99.0,2.27,77.54,8.24,4.25,14.73,4.27,2.28
362,1981-12-29,-99.0,1.32,80.75,8.55,5.25,13.72,6.05,2.26
363,1981-12-30,-99.0,0.2,67.83,9.19,3.26,17.14,3.33,1.98
364,1981-12-31,-99.0,6.38,88.09,7.86,5.83,11.42,4.27,3.48
365,1982-01-01,-99.0,2.3,57.83,7.36,-1.15,15.79,1.77,1.36
366,1982-01-02,-99.0,0.0,37.06,9.87,-4.31,19.37,3.96,1.4
367,1982-01-03,-99.0,0.0,34.99,10.32,-4.9,19.58,5.09,1.39
368,1982-01-04,-99.0,0.0,36.05,10.83,-3.84,19.56,4.97,1.3
369,1982-01-05,-99.0,0.0,33.08,12.19,-3.76,20.74,7.63,1.29
370,1982-01-06,-99.0,0.0,31.99,12.72,-3.94,21.46,7.67,1.14
371,1982-01-07,-99.0,0.0,33.99,12.8,-3.0,21.84,7.83,1.12
372,1982-01-08,-99.0,0.0,36.9,11.57,-2.94,18.79,7.62,1.25
373,1982-01-09,-99.0,0.0,36.24,10.83,-3.67,18.49,6.26,1.14
374,1982-01-10,-99.0,28.55,56.9,7.14,-1.32,13.59,3.61,1.47
375,1982-01-11,-99.0,14.52,89.75,6.26,4.44,10.77,2.92,2.24
376,1982-01-12,-99.0,10.64,92.19,3.35,1.98,5.32,0.02,2.09
377,1982-01-13,-99.0,6.8,79.45,3.07,-0.4,7.61,-0.37,1.33
378,1982-01-14,-99.0,30.96,89.83,3.6,1.84,6.23,1.26,1.28
379,1982-01-15,-99.0,4.27,88.39,3.5,1.4,8.31,0.86,1.17
380,1982-01-16,-99.0,19.19,93.35,3.96,2.64,6.5,0.67,2.0
381,1982-01-17,-99.0,18.88,93.71,2.2,1.12,3.14,0.69,2.64
382,1982-01-18,-99.0,0.18,76.09,1.91,-2.15,8.57,-4.01,0.77
383,1982-01-19,-99.0,0.96,80.07,3.49,0.01,7.36,-1.04,0.99
384,1982-01-20,-99.0,1.23,80.49,3.96,0.65,9.18,1.18,0.78
385,1982-01-21,-99.0,5.55,70.1,5.28,0.04,11.93,1.37,1.07
386,1982-01-22,-99.0,2.71,50.28,6.22,-3.87,13.19,2.52,1.11
387,1982-01-23,-99.0,0.0,45.55,6.44,-4.94,13.95,1.57,1.04
388,1982-01-24,-99.0,0.0,52.67,5.65,-3.6,12.58,1.42,0.91
389,1982-01-25,-99.0,2.07,60.92,5.71,-1.45,13.05,1.11,0.99
390,1982-01-26,-99.0,8.35,66.4,6.26,0.2,13.32,1.51,0.86
391,1982-01-27,-99.0,0.25,66.02,6.68,0.49,13.59,2.24,1.12
392,1982-01-28,-99.0,10.2,74.74,4.39,-0.02,10.88,0.88,1.0
393,1982-01-29,-99.0,2.04,55.21,5.05,-3.46,13.59,-1.12,1.7
394,1982-01-30,-99.0,0.0,36.31,8.46,-6.88,16.43,2.4,0.95
395,1982-01-31,-99.0,0.0,44.5,8.7,-3.44,16.21,4.71,1.13
396,1982-02-01,-99.0,0.0,47.85,8.35,-2.31,15.34,3.91,1.01
397,1982-02-02,-99.0,0.0,48.52,7.2,-3.08,14.24,3.22,1.03
398,1982-02-03,-99.0,0.0,48.63,7.9,-2.56,15.74,3.18,0.96
399,1982-02-04,-99.0,0.0,45.93,7.63,-3.48,16.98,0.79,1.44
400,1982-02-05,-99.0,0.0,48.9,8.24,-2.08,18.44,2.17,2.58
401,1982-02-06,-99.0,0.0,53.1,8.96,-0.58,17.67,2.81,2.38
402,1982-02-07,-99.0,0.83,61.24,8.92,1.59,16.11,4.52,1.82
403,1982-02-08,-99.0,0.68,60.63,9.85,2.3,17.48,5.28,1.75
404,1982-02-09,-99.0,5.02,72.13,8.05,3.08,12.43,5.58,1.75
405,1982-02-10,-99.0,0.27,78.57,7.09,3.42,12.43,2.76,1.28
406,1982-02-11,-99.0,0.34,65.86,8.46,2.21,14.14,4.8,0.99
407,1982-02-12,-99.0,1.31,68.65,8.48,2.83,14.41,4.56,0.97
408,1982-02-13,-99.0,0.0,68.34,8.19,2.57,14.01,4.24,1.1
409,1982-02-14,-99.0,0.01,58.88,9.22,1.4,15.79,4.42,1.13
410,1982-02-15,-99.0,30.42,92.16,3.89,2.55,6.17,2.18,3.31
411,1982-02-16,-99.0,32.99,97.68,3.04,2.56,4.54,2.07,3.62
412,1982-02-17,-99.0,2.18,80.77,4.4,1.1,9.06,1.62,1.08
413,1982-02-18,-99.0,0.01,66.77,5.89,-0.43,12.81,1.25,1.02
414,1982-02-19,-99.0,0.02,70.87,6.47,1.39,13.18,1.8,1.18
415,1982-02-20,-99.0,0.04,56.83,7.49,-0.86,14.89,1.96,1.16
416,1982-02-21,-99.0,0.0,53.57,9.24,-0.07,17.11,3.55,1.04
417,1982-02-22,-99.0,3.46,71.57,8.57,3.17,14.22,4.19,1.58
418,1982-02-23,-99.0,7.85,81.81,5.42,2.21,9.0,1.81,2.12
419,1982-02-24,-99.0,3.98,79.03,3.92,0.38,9.66,-0.1,1.44
420,1982-02-25,-99.0,0.87,71.14,4.33,-0.85,9.75,-1.21,1.88
421,1982-02-26,-99.0,0.18,79.65,7.58,4.09,13.74,3.73,1.93
422,1982-02-27,-99.0,0.01,71.34,8.8,3.61,16.61,3.47,1.55
423,1982-02-28,-99.0,0.01,55.76,10.96,2.04,19.09,4.68,1.13
424,1982-03-01,-99.0,0.0,63.66,10.91,4.03,18.03,6.5,1.27
425,1982-03-02,-99.0,0.0,55.65,13.02,3.99,22.97,5.75,1.2
426,1982-03-03,-99.0,0.0,57.38,12.57,4.01,21.22,5.45,1.52
427,1982-03-04,-99.0,0.0,59.41,11.84,4.05,18.1,6.88,1.44
428,1982-03-05,-99.0,0.0,46.03,10.67,-0.88,18.61,5.35,1.37
429,1982-03-06,-99.0,0.0,39.85,10.9,-3.05,18.2,5.64,1.21
430,1982-03-07,-99.0,0.0,51.11,10.49,0.44,17.91,5.06,1.2
431,1982-03-08,-99.0,0.0,62.99,8.65,1.78,16.1,3.79,1.07
432,1982-03-09,-99.0,0.0,68.64,7.74,2.08,14.43,2.19,1.23
433,1982-03-10,-99.0,0.0,55.22,9.69,0.86,17.58,2.94,1.13
434,1982-03-11,-99.0,0.0,57.67,11.12,2.88,20.55,2.85,1.67
435,1982-03-12,-99.0,0.12,55.32,12.23,3.19,20.94,5.15,1.3
436,1982-03-13,-99.0,0.05,58.65,12.75,4.58,20.91,5.93,1.31
437,1982-03-14,-99.0,12.31,62.49,13.22,5.82,20.65,7.48,1.06
438,1982-03-15,-99.0,16.28,83.92,10.03,7.18,13.64,7.1,1.18
439,1982-03-16,-99.0,8.07,79.03,9.07,5.43,13.69,5.78,1.24
440,1982-03-17,-99.0,3.6,77.47,8.77,4.86,13.53,5.39,1.09
441,1982-03-18,-99.0,1.59,75.61,9.22,4.97,14.94,4.16,1.25
442,1982-03-19,-99.0,0.15,62.35,10.55,3.5,17.64,4.46,1.3
443,1982-03-20,-99.0,0.02,59.5,11.29,3.53,18.91,5.74,1.37
444,1982-03-21,-99.0,0.0,57.5,11.73,3.2,19.44,5.43,1.35
445,1982-03-22,-99.0,0.0,53.63,14.08,4.58,22.07,7.52,1.32
446,1982-03-23,-99.0,0.01,54.9,13.39,4.34,20.27,7.78,1.2
447,1982-03-24,-99.0,0.24,62.92,11.77,4.69,18.34,6.0,1.48
448,1982-03-25,-99.0,0.0,65.32,9.4,2.92,16.21,3.71,1.57
449,1982-03-26,-99.0,0.0,52.84,8.29,-1.07,15.57,2.37,1.41
450,1982-03-27,-99.0,0.0,51.83,8.75,-0.99,16.3,2.4,1.45
451,1982-03-28,-99.0,0.01,52.2,11.1,1.32,18.45,5.3,1.57
452,1982-03-29,-99.0,0.89,59.74,11.13,3.4,18.33,5.3,2.69
453,1982-03-30,-99.0,7.82,78.64,7.57,3.91,12.45,3.6,2.02
454,1982-03-31,-99.0,21.06,85.93,5.9,3.51,9.27,3.78,3.55
455,1982-04-01,-99.0,11.0,86.33,6.03,3.74,10.21,3.13,2.24
456,1982-04-02,-99.0,0.03,53.08,11.39,1.82,20.71,2.27,1.28
457,1982-04-03,-99.0,0.71,51.99,13.71,3.6,21.85,6.08,1.12
458,1982-04-04,-99.0,21.41,69.25,11.1,5.37,17.59,7.09,1.95
459,1982-04-05,-99.0,15.06,85.24,6.49,4.01,9.23,4.63,2.76
460,1982-04-06,-99.0,0.01,55.68,9.93,1.03,18.78,0.48,1.5
461,1982-04-07,-99.0,0.0,45.26,14.36,2.31,22.44,5.9,1.5
462,1982-04-08,-99.0,0.0,45.85,15.25,3.4,22.98,7.35,1.52
463,1982-04-09,-99.0,0.0,44.13,16.58,4.02,23.91,10.2,1.39
464,1982-04-10,-99.0,0.1,52.36,15.18,5.15,22.61,9.43,1.48
465,1982-04-11,-99.0,4.34,63.46,13.03,5.83,20.2,7.64,1.31
466,1982-04-12,-99.0,11.38,81.01,10.1,6.71,14.75,6.9,1.78
467,1982-04-13,-99.0,7.91,81.34,8.54,5.33,13.26,5.52,1.3
468,1982-04-14,-99.0,9.81,81.78,8.48,5.38,13.39,5.06,1.54
469,1982-04-15,-99.0,8.43,86.02,8.26,5.92,11.07,6.22,1.59
470,1982-04-16,-99.0,3.94,79.33,9.38,5.76,14.74,4.81,1.97
471,1982-04-17,-99.0,4.35,77.21,9.39,5.39,15.2,5.14,2.05
472,1982-04-18,-99.0,2.7,74.44,8.46,4.0,14.49,4.59,1.9
473,1982-04-19,-99.0,0.46,63.04,10.3,3.31,18.07,3.61,1.25
474,1982-04-20,-99.0,0.37,54.65,13.36,4.13,20.88,6.95,1.17
475,1982-04-21,-99.0,0.68,57.16,14.8,5.99,21.49,9.56,1.52
476,1982-04-22,-99.0,11.8,82.65,10.97,7.92,15.12,8.21,1.62
477,1982-04-23,-99.0,1.26,79.6,10.36,6.87,14.73,7.13,1.68
478,1982-04-24,-99.0,0.19,67.49,12.13,6.19,18.55,6.34,1.25
479,1982-04-25,-99.0,1.86,62.59,14.25,7.03,21.5,7.88,1.25
480,1982-04-26,-99.0,39.17,82.02,10.58,7.43,15.59,6.49,1.73
481,1982-04-27,-99.0,3.23,76.94,10.13,6.11,15.41,5.53,1.62
482,1982-04-28,-99.0,4.28,74.94,10.93,6.51,16.48,6.72,1.44
483,1982-04-29,-99.0,1.6,66.99,10.56,4.42,16.53,4.84,1.5
484,1982-04-30,-99.0,3.27,59.63,11.93,4.01,18.69,5.0,0.98
485,1982-05-01,-99.0,0.0,57.36,13.56,5.05,20.49,6.31,1.47
486,1982-05-02,-99.0,0.0,53.86,14.49,5.06,21.44,7.26,1.71
487,1982-05-03,-99.0,0.0,58.34,14.61,6.13,23.07,8.21,1.42
488,1982-05-04,-99.0,0.0,57.59,15.4,6.65,21.04,11.06,1.64
489,1982-05-05,-99.0,0.0,68.92,13.36,7.52,19.07,8.86,1.3
490,1982-05-06,-99.0,4.84,72.0,12.39,7.39,19.2,7.27,1.34
491,1982-05-07,-99.0,8.17,82.76,10.47,7.58,14.98,7.04,1.53
492,1982-05-08,-99.0,14.69,76.47,10.69,6.58,15.18,7.15,1.35
493,1982-05-09,-99.0,12.52,84.8,7.93,5.4,11.06,5.34,2.36
494,1982-05-10,-99.0,21.15,80.23,8.94,5.49,14.31,4.53,1.1
495,1982-05-11,-99.0,2.05,73.86,10.53,5.92,16.35,5.79,1.36
496,1982-05-12,-99.0,0.05,58.01,14.06,5.67,21.36,5.94,1.47
497,1982-05-13,-99.0,0.09,50.69,16.85,6.19,24.61,9.48,1.45
498,1982-05-14,-99.0,1.64,47.94,18.48,6.91,26.36,9.3,1.47
499,1982-05-15,-99.0,7.01,61.0,16.88,9.0,23.55,11.33,1.48
500,1982-05-16,-99.0,2.07,76.44,14.73,10.43,19.65,9.93,1.5
501,1982-05-17,-99.0,0.62,67.18,16.28,9.87,23.44,9.61,1.38
502,1982-05-18,-99.0,0.53,65.71,17.33,10.5,23.67,11.12,1.39
503,1982-05-19,-99.0,0.39,62.27,18.71,11.15,25.45,12.9,1.37
504,1982-05-20,-99.0,1.28,58.9,19.12,10.76,25.25,13.91,1.27
505,1982-05-21,-99.0,0.12,50.21,20.14,9.24,27.1,12.68,1.08
506,1982-05-22,-99.0,0.0,52.74,20.7,10.54,27.87,12.96,1.78
507,1982-05-23,-99.0,0.35,53.92,21.12,11.21,28.02,15.5,1.62
508,1982-05-24,-99.0,2.3,50.74,21.62,10.51,29.94,14.15,1.15
509,1982-05-25,-99.0,1.48,61.53,19.54,11.84,25.89,14.83,1.9
510,1982-05-26,-99.0,6.05,60.13,19.57,11.45,24.85,15.23,0.89
511,1982-05-27,-99.0,4.51,67.01,18.89,12.46,26.63,14.52,1.39
512,1982-05-28,-99.0,7.34,77.07,15.38,11.17,18.39,11.38,0.95
513,1982-05-29,-99.0,1.19,59.94,15.3,7.16,22.44,9.21,1.39
514,1982-05-30,-99.0,0.15,59.18,15.7,7.69,22.82,9.83,1.51
515,1982-05-31,-99.0,0.58,53.02,17.32,7.46,25.0,10.17,1.21
516,1982-06-01,-99.0,2.18,60.09,18.27,10.21,26.18,11.09,1.19
517,1982-06-02,-99.0,2.18,67.43,17.31,11.07,23.79,11.89,1.25
518,1982-06-03,-99.0,1.54,67.69,17.64,11.48,24.43,11.51,1.36
519,1982-06-04,-99.0,1.9,57.74,19.57,10.7,27.35,12.54,1.1
520,1982-06-05,-99.0,0.12,57.0,19.06,9.9,26.92,12.89,1.08
521,1982-06-06,-99.0,0.08,54.85,19.59,9.81,27.83,12.41,1.14
522,1982-06-07,-99.0,0.02,46.47,20.26,7.63,28.3,12.93,1.11
523,1982-06-08,-99.0,0.04,50.2,19.66,8.26,28.65,12.02,0.97
524,1982-06-09,-99.0,0.03,49.09,20.72,8.92,29.58,12.74,1.19
525,1982-06-10,-99.0,0.07,58.93,20.8,12.23,28.75,13.15,1.27
526,1982-06-11,-99.0,0.14,58.96,20.74,12.25,27.83,14.85,1.49
527,1982-06-12,-99.0,0.08,53.15,22.18,12.1,29.44,15.42,1.26
528,1982-06-13,-99.0,0.26,49.23,23.49,12.09,30.57,17.57,1.35
529,1982-06-14,-99.0,0.23,46.53,24.13,11.82,32.18,18.56,1.12
530,1982-06-15,-99.0,0.0,41.42,25.22,10.86,33.7,18.25,1.26
531,1982-06-16,-99.0,0.0,43.19,23.45,9.75,32.02,16.67,1.79
532,1982-06-17,-99.0,0.0,46.32,21.46,9.15,28.86,15.98,1.24
533,1982-06-18,-99.0,0.0,42.04,22.68,8.74,32.13,14.91,1.12
534,1982-06-19,-99.0,0.0,45.18,22.43,9.7,31.69,14.97,1.57
535,1982-06-20,-99.0,0.0,45.56,21.99,9.16,30.58,14.64,1.39
536,1982-06-21,-99.0,0.0,46.82,22.68,10.32,31.42,15.51,1.25
537,1982-06-22,-99.0,0.0,50.83,20.92,9.96,27.7,14.43,1.78
538,1982-06-23,-99.0,0.0,54.64,19.63,10.03,27.6,12.09,1.59
539,1982-06-24,-99.0,0.0,46.09,20.79,8.25,29.09,12.62,1.39
540,1982-06-25,-99.0,0.02,48.86,20.61,9.13,29.25,13.04,1.7
541,1982-06-26,-99.0,0.0,51.47,19.76,9.38,27.23,12.53,1.8
542,1982-06-27,-99.0,0.0,43.82,22.16,9.1,30.93,14.07,1.44
543,1982-06-28,-99.0,0.0,35.34,25.16,8.4,34.05,16.55,1.3
544,1982-06-29,-99.0,0.0,29.5,27.08,7.07,35.93,17.9,1.65
545,1982-06-30,-99.0,3.81,31.92,27.74,8.73,35.97,20.33,1.14
546,1982-07-01,-99.0,6.99,32.69,27.78,9.04,36.71,19.95,1.21
547,1982-07-02,-99.0,1.78,48.07,23.35,11.39,30.86,16.44,1.53
548,1982-07-03,-99.0,1.34,61.88,16.94,9.39,24.59,10.58,2.49
549,1982-07-04,-99.0,0.06,49.07,15.8,4.8,24.07,8.93,1.87
550,1982-07-05,-99.0,0.0,31.59,20.57,2.46,30.59,10.78,1.69
551,1982-07-06,-99.0,0.06,33.84,23.57,6.3,32.95,13.54,1.58
552,1982-07-07,-99.0,0.02,36.09,24.72,8.15,33.21,17.28,1.38
553,1982-07-08,-99.0,0.02,36.68,24.5,8.29,32.82,17.72,1.81
554,1982-07-09,-99.0,0.01,32.88,25.85,7.74,34.68,17.27,0.96
555,1982-07-10,-99.0,0.01,36.06,25.36,8.96,33.64,19.23,2.33
556,1982-07-11,-99.0,0.03,39.92,25.2,10.21,33.27,19.66,1.63
557,1982-07-12,-99.0,0.01,42.04,23.44,9.52,30.83,16.24,2.05
558,1982-07-13,-99.0,0.0,45.01,20.71,8.16,29.09,14.53,2.07
559,1982-07-14,-99.0,0.0,41.96,20.71,6.95,28.87,13.15,1.6
560,1982-07-15,-99.0,0.05,41.61,21.24,7.45,30.13,13.99,2.04
561,1982-07-16,-99.0,0.0,44.25,20.88,7.78,28.99,13.07,1.81
562,1982-07-17,-99.0,0.0,35.35,23.55,6.96,31.36,15.35,1.61
563,1982-07-18,-99.0,0.13,37.59,23.99,8.4,31.56,18.54,1.6
564,1982-07-19,-99.0,0.12,40.58,23.54,9.2,30.92,17.39,1.59
565,1982-07-20,-99.0,0.18,37.0,24.69,8.83,32.33,17.36,1.33
566,1982-07-21,-99.0,0.28,34.99,26.54,9.67,34.69,19.07,1.7
567,1982-07-22,-99.0,0.07,29.33,27.55,7.73,36.45,20.51,1.77
568,1982-07-23,-99.0,0.0,28.85,27.2,7.25,34.75,21.17,1.9
569,1982-07-24,-99.0,0.0,21.5,27.25,3.08,35.5,20.02,1.72
570,1982-07-25,-99.0,0.0,20.2,27.16,2.08,35.4,20.46,1.83
571,1982-07-26,-99.0,0.0,18.79,27.25,1.01,36.04,19.88,2.17
572,1982-07-27,-99.0,0.0,21.92,27.45,3.38,36.01,19.6,1.72
573,1982-07-28,-99.0,0.0,27.2,26.65,5.87,34.81,19.09,2.12
574,1982-07-29,-99.0,0.0,41.99,21.1,7.43,27.82,15.25,2.37
575,1982-07-30,-99.0,0.0,38.55,21.67,6.57,30.52,13.51,1.76
576,1982-07-31,-99.0,0.0,32.04,23.04,5.08,32.23,15.41,1.98
577,1982-08-01,-99.0,0.0,42.98,20.52,7.12,28.01,14.24,2.06
578,1982-08-02,-99.0,0.0,42.45,19.97,6.59,29.19,11.97,1.98
579,1982-08-03,-99.0,0.0,38.47,21.37,6.23,30.6,11.88,1.83
580,1982-08-04,-99.0,0.0,25.1,24.84,2.9,35.48,14.8,1.78
581,1982-08-05,-99.0,0.0,22.18,27.04,3.14,36.33,19.25,2.02
582,1982-08-06,-99.0,0.0,25.05,27.25,5.3,36.2,20.57,1.96
583,1982-08-07,-99.0,0.0,24.41,26.89,4.69,34.99,20.77,1.73
584,1982-08-08,-99.0,0.0,22.11,27.64,3.86,36.26,20.39,1.47
585,1982-08-09,-99.0,1.09,23.59,28.57,5.41,37.32,20.36,1.53
586,1982-08-10,-99.0,0.13,20.4,28.77,3.27,36.44,22.12,1.52
587,1982-08-11,-99.0,0.12,20.3,28.28,3.07,36.48,21.25,1.75
588,1982-08-12,-99.0,0.49,22.34,28.24,4.56,36.11,21.25,1.7
589,1982-08-13,-99.0,0.23,24.11,28.22,5.65,36.12,21.97,1.98
590,1982-08-14,-99.0,0.09,31.77,26.09,7.89,34.09,20.64,1.83
591,1982-08-15,-99.0,0.08,37.9,23.86,8.57,31.84,17.37,1.64
592,1982-08-16,-99.0,0.08,27.61,26.31,5.92,34.84,18.56,1.49
593,1982-08-17,-99.0,0.02,19.72,28.67,2.9,37.42,20.01,1.62
594,1982-08-18,-99.0,0.01,19.32,29.03,2.97,37.49,21.1,1.91
595,1982-08-19,-99.0,0.01,16.73,29.33,0.91,37.85,20.78,1.77
596,1982-08-20,-99.0,0.0,25.35,27.54,5.71,36.03,20.9,1.77
597,1982-08-21,-99.0,0.0,26.44,25.41,4.6,33.41,19.09,1.77
598,1982-08-22,-99.0,0.0,23.91,25.98,3.58,34.43,19.42,1.91
599,1982-08-23,-99.0,0.02,28.06,24.66,4.76,32.77,18.59,1.78
600,1982-08-24,-99.0,0.08,28.99,23.37,3.95,31.13,16.49,1.81
601,1982-08-25,-99.0,0.29,28.01,24.02,3.73,33.04,15.99,1.52
602,1982-08-26,-99.0,3.92,50.19,20.32,9.26,26.57,15.04,1.91
603,1982-08-27,-99.0,0.2,53.29,17.92,7.91,24.53,12.83,1.99
604,1982-08-28,-99.0,0.0,32.51,21.61,4.08,31.14,13.77,1.58
605,1982-08-29,-99.0,0.0,27.87,22.59,2.83,31.16,15.75,1.68
606,1982-08-30,-99.0,0.0,31.98,21.71,3.43,30.88,13.81,1.47
607,1982-08-31,-99.0,0.0,30.85,24.23,5.4,33.49,16.6,1.65
608,1982-09-01,-99.0,0.0,32.32,24.87,6.82,33.49,17.77,1.97
609,1982-09-02,-99.0,0.0,31.44,25.11,6.89,33.17,17.65,1.26
610,1982-09-03,-99.0,1.71,25.24,25.44,3.91,33.85,18.76,1.49
611,1982-09-04,-99.0,2.58,30.02,24.51,5.4,33.21,17.12,1.82
612,1982-09-05,-99.0,1.56,33.88,24.26,7.0,31.91,17.02,1.57
613,1982-09-06,-99.0,1.57,32.28,24.53,6.37,33.03,17.43,1.6
614,1982-09-07,-99.0,0.67,36.05,24.09,7.57,32.09,17.6,1.21
615,1982-09-08,-99.0,0.0,36.53,24.1,8.04,32.35,17.29,1.52
616,1982-09-09,-99.0,0.0,37.39,23.43,7.68,31.43,17.88,1.77
617,1982-09-10,-99.0,0.0,38.34,23.05,7.64,31.0,17.68,1.62
618,1982-09-11,-99.0,0.0,31.65,23.77,5.61,32.28,17.69,1.6
619,1982-09-12,-99.0,0.0,21.68,22.72,-0.7,31.15,16.37,1.38
620,1982-09-13,-99.0,0.0,25.3,22.62,1.6,31.73,15.07,1.82
621,1982-09-14,-99.0,0.01,35.96,21.53,5.42,29.51,15.37,1.25
622,1982-09-15,-99.0,0.01,44.02,19.83,6.53,27.72,13.72,1.6
623,1982-09-16,-99.0,0.01,42.49,19.51,5.84,27.83,11.83,1.27
624,1982-09-17,-99.0,0.0,30.65,21.12,2.83,29.09,14.12,1.47
625,1982-09-18,-99.0,0.08,34.87,21.55,5.19,29.22,15.4,1.9
626,1982-09-19,-99.0,0.84,43.68,20.69,7.77,28.3,15.02,1.49
627,1982-09-20,-99.0,1.1,48.01,19.42,7.82,26.88,13.46,1.82
628,1982-09-21,-99.0,1.47,49.34,19.12,7.76,27.39,12.8,1.63
629,1982-09-22,-99.0,1.07,47.98,19.14,7.7,26.68,14.13,1.85
630,1982-09-23,-99.0,0.0,41.07,18.88,5.16,26.95,12.73,1.51
631,1982-09-24,-99.0,0.0,38.73,19.51,4.78,27.97,13.0,1.62
632,1982-09-25,-99.0,0.05,46.7,19.09,6.93,28.04,12.97,2.29
633,1982-09-26,-99.0,0.01,53.53,18.08,8.12,26.54,11.82,1.67
634,1982-09-27,-99.0,0.01,47.24,16.83,5.08,25.52,9.51,1.59
635,1982-09-28,-99.0,0.0,36.2,18.77,2.7,28.26,11.23,1.06
636,1982-09-29,-99.0,0.0,35.74,19.43,2.78,27.66,13.8,1.58
637,1982-09-30,-99.0,0.0,47.71,18.66,7.02,27.03,11.34,1.36
638,1982-10-01,-99.0,0.0,40.41,19.81,5.56,28.48,12.78,1.3
639,1982-10-02,-99.0,0.0,43.94,20.38,7.31,28.5,14.2,1.35
640,1982-10-03,-99.0,0.0,40.46,20.69,6.52,28.84,15.12,1.45
641,1982-10-04,-99.0,0.0,35.12,19.81,3.85,28.08,14.05,1.56
642,1982-10-05,-99.0,0.0,41.17,18.28,4.44,26.1,12.02,1.86
643,1982-10-06,-99.0,0.0,49.47,16.73,5.62,25.24,11.07,1.68
644,1982-10-07,-99.0,0.0,43.55,15.61,2.76,23.73,10.12,1.83
645,1982-10-08,-99.0,0.11,32.77,15.83,-0.66,25.03,9.84,1.48
646,1982-10-09,-99.0,0.18,32.13,16.01,-0.72,23.96,10.82,1.54
647,1982-10-10,-99.0,0.0,37.85,15.37,0.86,23.87,8.93,1.4
